,Name,Status,USD Raised,End of ICO,Token Sale Price,Current price,Return(x),Rating
https://www.icodata.io/coin/act,ACT,Completed,$0.00,01.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/blockchain-financial,Blockchain Financial,Completed,$0.00,16.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/javvy,Javvy,Completed,$0.00,15.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/nebeus,Nebeus,Completed,$0.00,31.12.2017,$1,$0,0.000,0
https://www.icodata.io/coin/genaro-support-program,Genaro Support Program,Completed,$0.00,09.12.2017,$0.25,$0,0.000,0
https://www.icodata.io/coin/leap,LEAP,Completed,$0.00,21.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/asspace-token,ASSPACE TOKEN Pre-Sale,Completed,$0.00,01.01.2018,$0,$0,0.000,0
https://www.icodata.io/coin/lambo-token,Lambo Token,Completed,$0.00,18.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/holycoin,HolyCoin,Completed,$0.00,08.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/blockpass,Blockpass,Completed,$0.00,16.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/injii-access-coin,injii Access Coin,Completed,$0.00,15.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/stable,Stable,Completed,$0.00,01.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/ample,Ample,Completed,$0.00,15.01.2017,$0,$0,0.000,0
https://www.icodata.io/coin/prosenselive,ProsenseLive,Completed,$0.00,28.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/payall,PAYALL,Completed,$0.00,20.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/freedom-streaming,Freedom Streaming,Completed,$0.00,31.12.2017,$0.066,$0,0.000,0
https://www.icodata.io/coin/render,Render Token,Completed,$0.00,15.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/reorder,reOrder,Completed,$0.00,07.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/robomed-network,Robomed Network,Completed,$0.00,15.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/plexcoin,Plexcoin,Completed,$0.00,01.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/roin,Roin,Completed,$0.00,30.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/artex-global,Artex Global,Completed,$0.00,24.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/scriptdrop,Scriptdrop,Completed,$0.00,14.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/eroscoin,ErosCoin,Completed,$0.00,15.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/ankorus,Ankorus,Completed,$0.00,25.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/spectiv,Spectiv,Completed,$0.00,31.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/seratio,Seratio,Completed,$0.00,31.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/smartlands,Smartlands,Completed,$0.00,15.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/opakeco,Opakeco,Completed,$0.00,28.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/sparklecoin,SparkleCOIN,Completed,$0.00,20.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/value-coin,Value Coin,Completed,$0.00,31.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/blockoptions,BlockOptions,Completed,$0.00,25.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/vr-coin,VR Coin,Completed,$0.00,26.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/flipcoin,Flipcoin,Completed,$0.00,15.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/bannercoin,Bannercoin,Completed,$0.00,31.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/zenome,Zenome,Completed,$0.00,24.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/health-nexus,Health Nexus,Completed,$0.00,20.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/cash-poker-pro,Cash Poker Pro,Completed,$0.00,18.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/inspeer,Inspeer Pre-sale,Completed,$0.00,06.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/bit-life-and-trust,Bit Life and Trust,Completed,$0.00,30.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/world-of-battles,World Of Battles,Completed,$0.00,17.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/blockchain-development-company,Blockchain Development Company,Completed,$0.00,14.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/matrexa,Matrexa,Completed,$0.00,02.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/redchain,Redchain,Completed,$0.00,08.01.2018,$0.375,$0,0.000,0
https://www.icodata.io/coin/wepower,WePower,Completed,$0.00,23.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/gizer,Gizer,Completed,$0.00,20.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/smartone,SmartOne,Completed,$0.00,15.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/meta-exchange,Meta Exchange,Completed,$0.00,04.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/21-million,21 Million,Completed,$0.00,28.06.2017,$0,$0,0.000,0
https://www.icodata.io/coin/project-circle,Project Circle,Completed,$0.00,20.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/gold-mine-token,Gold Mine Token,Completed,$0.00,10.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/smartprogress,Smartprogress,Completed,$0.00,22.11.2017,$0.1,$0,0.000,0
https://www.icodata.io/coin/masknetwork,MaskNetwork,Completed,$0.00,24.06.2017,$0,$0,0.000,0
https://www.icodata.io/coin/earth-token,Earth Token,Completed,$0.00,15.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/silvercoin,Silvercoin,Completed,$0.00,28.06.2017,$0,$0,0.000,0
https://www.icodata.io/coin/coindrive,CoinDrive,Completed,$0.00,06.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/sisa,SISA,Completed,$0.00,20.12.2017,$0.42,$0,0.000,0
https://www.icodata.io/coin/stockblock,StockBlock,Completed,$0.00,25.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/solarbankers,SolarBankers,Completed,$0.00,31.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/rivet,Rivet,Completed,$0.00,10.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/telex-ai,TeleX AI,Completed,$0.00,21.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/key-token,KeY Token,Completed,$0.00,25.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/kryptopy,Kryptopy,Completed,$0.00,27.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/popeie,Popeie,Completed,$0.00,14.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/mito,MITO,Completed,$0.00,30.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/imperium,Imperium,Completed,$0.00,27.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/geofounders,Geofounders,Completed,$0.00,26.07.2017,$0,$0,0.000,0
https://www.icodata.io/coin/gisc,GISC,Completed,$0.00,15.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/cloud,Cloud,Completed,$0.00,25.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/vcxcoin,VCXCoin,Completed,$0.00,05.01.2018,$1.05,$0,0.000,0
https://www.icodata.io/coin/beth,Beth,Completed,$0.00,20.06.2017,$0,$0,0.000,0
https://www.icodata.io/coin/investy,Investy,Completed,$0.00,23.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/revv-coin,REVV Coin,Completed,$0.00,28.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/mad-network,MAD Network,Completed,$0.00,31.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/wyrify,Wyrify,Completed,$0.00,28.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/abjcoin,AbjCoin,Completed,$0.00,01.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/deco,DECO,Completed,$0.00,31.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/connectius,Connectius,Completed,$0.00,20.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/stokit,STOKIT,Completed,$0.00,15.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/ponsumer,Ponsumer,Completed,$0.00,15.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/compcoin,CompCoin,Completed,$0.00,31.07.2017,$0,$0,0.000,0
https://www.icodata.io/coin/big-data-coin,Big Data Coin,Completed,$0.00,31.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/empire-card,Empire Card,Completed,$0.00,20.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/feenix,Feenix,Completed,$0.00,20.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/bitcomo,Bitcomo,Completed,$0.00,21.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/fos,FOS,Completed,$0.00,31.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/bitcoin-quick,Bitcoin Quick,Completed,$0.00,22.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/neverdie,Neverdie,Completed,$0.00,01.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/ftb,FTB,Completed,$0.00,31.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/impak-coin,Impak Coin,Completed,$0.00,20.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/moirai,Moirai,Completed,$0.00,25.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/riptide-coin,Riptide Coin,Completed,$0.00,31.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/tombcare,TombCare,Completed,$0.00,25.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/valus,Valus,Completed,$0.00,10.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/zuvex,ZuveX,Completed,$0.00,31.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/the-king-of-net,The King of Net,Completed,$0.00,07.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/climatecoin,Climatecoin,Completed,$0.00,01.01.2018,$0,$0,0.000,0
https://www.icodata.io/coin/smoke-network,Smoke Network,Completed,$0.00,15.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/travelcoin,Travelcoin,Completed,$0.00,15.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/million-bitcoin-cash,Million Bitcoin Cash,Completed,$0.00,10.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/doc,DOC,Completed,$0.00,11.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/santa-token,Santa Token,Completed,$0.00,30.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/zeelcoin,Zeelcoin,Completed,$0.00,18.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/puff-puff-network,Puff Puff Network,Completed,$0.00,31.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/zavodcoin,ZavodCoin,Completed,$0.00,17.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/ibuildapp,iBuildapp,Completed,$0.00,26.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/onegram,OneGram,Completed,$0.00,10.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/sikoba,Sikoba,Completed,$0.00,01.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/sga-consulting,SGA Consulting,Completed,$0.00,20.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/fair-trade-cab,Fair Trade Cab,Completed,$0.00,15.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/fundrequest,FundRequest,Completed,$0.00,11.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/kevin,Kevin,Completed,$0.00,22.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/linda-healthcare,Linda Healthcare,Completed,$0.00,15.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/fund-platform,Fund Platform,Completed,"$266,183.00",25.12.2017,$0.1,$0,0.000,0
https://www.icodata.io/coin/stayawhile,Stayawhile,Completed,$0.00,11.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/lendingstar-exchange,LendingStar Exchange,Completed,$0.00,09.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/agrello,Agrello,Completed,$0.00,17.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/ai-coin,AI Coin,Completed,$0.00,28.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/zempa,Zempa,Completed,$0.00,30.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/silkos,Silkos,Completed,$0.00,26.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/cryptochip,Cryptochip,Completed,$0.00,29.10.2017,$1.2,$0,0.000,0
https://www.icodata.io/coin/synthium,Synthium,Completed,$0.00,21.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/milkcoin,MilkCoin,Completed,$0.00,15.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/target-coins,Target Coins,Completed,$0.00,01.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/alttradex,Alttradex,Completed,$0.00,05.12.2017,$0.25,$0,0.000,0
https://www.icodata.io/coin/archain,Archain,Completed,$0.00,13.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/bibox,Bibox,Completed,$0.00,31.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/open-source-university,Open Source University,Completed,$0.00,31.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/academy-coin,Academy Coin,Completed,$0.00,31.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/decentralized-capital,Decentralized Capital,Completed,$0.00,30.11.2016,$0,$0,0.000,0
https://www.icodata.io/coin/facecoin,FaceCoin,Completed,$0.00,17.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/reporter,Reporter,Completed,$0.00,15.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/honestis-network,Honestis Network,Completed,$0.00,10.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/litra,Litra,Completed,$0.00,30.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/cryptogene,CryptoGene,Completed,$0.00,24.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/synapse,Synapse,Completed,$0.00,21.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/copy-trader,Copy Trader,Completed,$0.00,20.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/styras,Styras,Completed,$0.00,30.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/ab-chain,AB Chain,Completed,$0.00,25.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/bbod,BBOD,Completed,$0.00,01.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/drone-show,Drone Show,Completed,$0.00,15.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/bitindia,Bitindia,Completed,$0.00,11.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/brem,BREM,Completed,$0.00,23.12.2017,$1,$0,0.000,0
https://www.icodata.io/coin/the-dome-project,The Dome Project,Completed,$0.00,08.11.2017,$0.176611,$0,0.000,0
https://www.icodata.io/coin/deckswap,DeckSwap,Completed,$0.00,24.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/whizz-coin,Whizz Coin,Completed,$0.00,02.01.2018,$0,$0,0.000,0
https://www.icodata.io/coin/fueld-app,FUELD App,Completed,$0.00,23.12.2017,$0.3,$0,0.000,0
https://www.icodata.io/coin/kaizen-coin,Kaizen Coin,Completed,$0.00,18.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/nomad-dao,Nomad DAO,Completed,$0.00,01.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/sinergia,Sinergia,Completed,$0.00,30.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/solomon-exchange,Solomon Exchange,Completed,$0.00,28.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/bitconscious,Bitconscious,Completed,$0.00,04.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/algo-land,Algo Land,Completed,$0.00,10.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/nousplatform,Nousplatform,Completed,"$509,460.00",25.12.2017,$0.12,$0,0.000,0
https://www.icodata.io/coin/adpump,AdPump,Completed,"$1,792,500.00",25.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/spark-coin,SPARK COIN,Completed,$0.00,31.12.2017,$0.48,$0,0.000,0
https://www.icodata.io/coin/HTH,Healthureum,Completed,$0.00,30.12.2017,$3.53,$0,0.000,0
https://www.icodata.io/coin/dimensions-network,Dimensions Network,Completed,$0.00,18.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/gomineworld,GoMineWorld,Completed,$0.00,07.11.2017,$0.24555,$0,0.000,0
https://www.icodata.io/coin/tokengo,TokenGo Pre-sale,Completed,"$872,696.00",10.01.2018,$0.69,$0,0.000,0
https://www.icodata.io/coin/peculium,PECULIUM,Completed,$0.00,21.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/spice-venture-capital,SPiCE Venture Capital,Completed,$0.00,31.12.2017,$1,$0,0.000,0
https://www.icodata.io/coin/zap-store,Zap Store,Completed,$0.00,20.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/traderstars,TraderStars,Completed,$0.00,21.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/clickle,Clickle,Completed,$0.00,23.12.2017,$0.24,$0,0.000,0
https://www.icodata.io/coin/atrix,Atrix,Completed,$0.00,20.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/kitex,Kitex,Completed,$0.00,11.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/langpie,LangPie,Completed,$0.00,25.11.2017,$0.1,$0,0.000,0
https://www.icodata.io/coin/anonym,Anonym,Completed,$0.00,31.12.2017,$1.5,$0,0.000,0
https://www.icodata.io/coin/shc,SmartHealthcareToday,Completed,$0.00,13.03.2017,$0,$0,0.000,0
https://www.icodata.io/coin/hashhive,HashHive,Completed,$0.00,19.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/clout,Clout,Completed,$0.00,17.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/zilliqa,ZILLIQA,Completed,$0.00,31.12.2017,$0,$0,0.000,76
